hashtag_H	cluster_C_leader(userID)	relative_frequency_H_C	frequency_H_in_C	frequency_H_overall	count_H_in_C	count_tweets_in_C	count_H_entire_dataset	count_tweets_entire_dataset
BDS	2924933104	21.03829	.14285	.00679	1	7	40	5890
ScottyThePathologicalLiar	2926204339	61.42506	.25000	.00407	1	4	24	5890
ScottyTheLiar	2926204339	211.86440	.25000	.00118	1	4	7	5890
ScottyTheCompletePsycho	2926204339	81.96721	.25000	.00305	1	4	18	5890
auspol	2926204339	8.51208	.25000	.02937	1	4	173	5890
bcpoli	29270273	11.38303	.40000	.03514	2	5	207	5890
GreatBarringtonDeclaration	29270273	169.49152	.20000	.00118	1	5	7	5890
COVID19BC	29270273	9.20386	.20000	.02173	1	5	128	5890
COVID19	29270273	2.68348	.20000	.07453	1	5	439	5890
bced	29270273	8.47816	.20000	.02359	1	5	139	5890
Sunset	292891307	892.81250	.14285	.00016	1	7	1	5890
Starstruck	292891307	892.81250	.14285	.00016	1	7	1	5890
SaturdayVibes	292891307	892.81250	.14285	.00016	1	7	1	5890
Respect	292891307	64.93181	.14285	.00220	1	7	13	5890
PrimetimeTV	292891307	892.81250	.14285	.00016	1	7	1	5890
Primetime	292891307	892.81250	.14285	.00016	1	7	1	5890
ITV	292891307	432.87878	.14285	.00033	1	7	2	5890
VITT	29447428	23.99754	.09767	.00407	21	215	24	5890
VaccineSideEffects	29447428	26.18498	.09767	.00373	21	215	22	5890
Respect	29447428	27.48181	.06046	.00220	13	215	13	5890
StormEunice	29447428	27.53947	.04186	.00152	9	215	9	5890
NHSHeroes	29447428	27.53947	.04186	.00152	9	215	9	5890
Rare	29447428	27.62376	.02790	.00101	6	215	6	5890
Life	29447428	27.62376	.02790	.00101	6	215	6	5890
BBC	29447428	23.01980	.02325	.00101	5	215	6	5890
TRUTH	29447428	27.76119	.01860	.00067	4	215	4	5890
NHS	29447428	6.86346	.01860	.00271	4	215	16	5890
Legend	29447428	22.14285	.01860	.00084	4	215	5	5890
HAPPYNEWYEAR2022	29447428	27.76119	.01860	.00067	4	215	4	5890
HappyEaster	29447428	27.76119	.01860	.00067	4	215	4	5890
WeekendVibes	29447428	20.82089	.01395	.00067	3	215	4	5890
Truth	29447428	27.90000	.01395	.00050	3	215	3	5890
TalkTV	29447428	27.90000	.01395	.00050	3	215	3	5890
StopTheGrind	29447428	20.82089	.01395	.00067	3	215	4	5890
News	29447428	27.90000	.01395	.00050	3	215	3	5890
MondayMotivation	29447428	27.90000	.01395	.00050	3	215	3	5890
LA	29447428	27.90000	.01395	.00050	3	215	3	5890
History	29447428	16.60714	.01395	.00084	3	215	5	5890
Easter2022	29447428	27.90000	.01395	.00050	3	215	3	5890
BorisJohnson	29447428	8.25443	.01395	.00169	3	215	10	5890
AstraZeneca	29447428	20.82089	.01395	.00067	3	215	4	5890
Winning	29447428	18.60000	.00930	.00050	2	215	3	5890
vaccineSideEffect	29447428	28.18181	.00930	.00033	2	215	2	5890
UK	29447428	3.43173	.00930	.00271	2	215	16	5890
TriggerPoint	29447428	28.18181	.00930	.00033	2	215	2	5890
Torquay	29447428	28.18181	.00930	.00033	2	215	2	5890
RIP	29447428	13.88059	.00930	.00067	2	215	4	5890
RESPECT	29447428	18.60000	.00930	.00050	2	215	3	5890
PositiveVibesOnly	29447428	28.18181	.00930	.00033	2	215	2	5890
Plans	29447428	28.18181	.00930	.00033	2	215	2	5890
Perception	29447428	28.18181	.00930	.00033	2	215	2	5890
PenYFan	29447428	28.18181	.00930	.00033	2	215	2	5890
Oscars	29447428	13.88059	.00930	.00067	2	215	4	5890
organic	29447428	28.18181	.00930	.00033	2	215	2	5890
NewHusband	29447428	28.18181	.00930	.00033	2	215	2	5890
MontyPython	29447428	28.18181	.00930	.00033	2	215	2	5890
LongCovid	29447428	.22545	.00930	.04125	2	215	243	5890
Legends	29447428	18.60000	.00930	.00050	2	215	3	5890
ITV	29447428	28.18181	.00930	.00033	2	215	2	5890
Holiday	29447428	28.18181	.00930	.00033	2	215	2	5890
HappyPlace	29447428	28.18181	.00930	.00033	2	215	2	5890
HappyNewYear2022	29447428	28.18181	.00930	.00033	2	215	2	5890
HappyNewYear	29447428	28.18181	.00930	.00033	2	215	2	5890
fullmoon	29447428	28.18181	.00930	.00033	2	215	2	5890
FridayMotivation	29447428	28.18181	.00930	.00033	2	215	2	5890
FridayFitness	29447428	28.18181	.00930	.00033	2	215	2	5890
Evolution	29447428	28.18181	.00930	.00033	2	215	2	5890
EnglishRiviera	29447428	28.18181	.00930	.00033	2	215	2	5890
Empathy	29447428	18.60000	.00930	.00050	2	215	3	5890
EASTER	29447428	28.18181	.00930	.00033	2	215	2	5890
DowningStreetParty	29447428	6.88888	.00930	.00135	2	215	8	5890
BRU2301	29447428	28.18181	.00930	.00033	2	215	2	5890
Blessed	29447428	28.18181	.00930	.00033	2	215	2	5890
Beautiful	29447428	28.18181	.00930	.00033	2	215	2	5890
WWII	29447428	29.06250	.00465	.00016	1	215	1	5890
WorkingTogether	29447428	29.06250	.00465	.00016	1	215	1	5890
White	29447428	14.09090	.00465	.00033	1	215	2	5890
WelshNationalChart	29447428	29.06250	.00465	.00016	1	215	1	5890
WeekendFun	29447428	29.06250	.00465	.00016	1	215	1	5890
WednesdayThought	29447428	29.06250	.00465	.00016	1	215	1	5890
War	29447428	9.30000	.00465	.00050	1	215	3	5890
Walking	29447428	29.06250	.00465	.00016	1	215	1	5890
veryconfused	29447428	29.06250	.00465	.00016	1	215	1	5890
Vegas	29447428	29.06250	.00465	.00016	1	215	1	5890
Vaxzevria	29447428	29.06250	.00465	.00016	1	215	1	5890
VaccineInjuries	29447428	29.06250	.00465	.00016	1	215	1	5890
USA	29447428	1.96202	.00465	.00237	1	215	14	5890
Unlucky	29447428	29.06250	.00465	.00016	1	215	1	5890
Ukraine	29447428	.08980	.00465	.05178	1	215	305	5890
turmeric	29447428	29.06250	.00465	.00016	1	215	1	5890
TripleJabbed	29447428	29.06250	.00465	.00016	1	215	1	5890
totp	29447428	29.06250	.00465	.00016	1	215	1	5890
together	29447428	29.06250	.00465	.00016	1	215	1	5890
TimeToTalk	29447428	29.06250	.00465	.00016	1	215	1	5890
ThursdayThoughts	29447428	14.09090	.00465	.00033	1	215	2	5890
TheGN	29447428	29.06250	.00465	.00016	1	215	1	5890
TalkRadioTV	29447428	29.06250	.00465	.00016	1	215	1	5890
TalkRadio	29447428	29.06250	.00465	.00016	1	215	1	5890
Talent	29447428	29.06250	.00465	.00016	1	215	1	5890
SuperBowlLVI	29447428	14.09090	.00465	.00033	1	215	2	5890
SuperBowl	29447428	3.44444	.00465	.00135	1	215	8	5890
Sunset	29447428	29.06250	.00465	.00016	1	215	1	5890
Success	29447428	29.06250	.00465	.00016	1	215	1	5890
Strictlylivetour	29447428	29.06250	.00465	.00016	1	215	1	5890
StormFrankin	29447428	29.06250	.00465	.00016	1	215	1	5890
Starstruck	29447428	29.06250	.00465	.00016	1	215	1	5890
SpeedDating	29447428	29.06250	.00465	.00016	1	215	1	5890
SaturdayVibes	29447428	29.06250	.00465	.00016	1	215	1	5890
Sark	29447428	29.06250	.00465	.00016	1	215	1	5890
Role	29447428	29.06250	.00465	.00016	1	215	1	5890
Rhyl	29447428	29.06250	.00465	.00016	1	215	1	5890
Rhondda	29447428	29.06250	.00465	.00016	1	215	1	5890
Reality	29447428	29.06250	.00465	.00016	1	215	1	5890
Rave	29447428	29.06250	.00465	.00016	1	215	1	5890
R5	29447428	29.06250	.00465	.00016	1	215	1	5890
PV46671	29447428	14.09090	.00465	.00033	1	215	2	5890
PrimetimeTV	29447428	29.06250	.00465	.00016	1	215	1	5890
Primetime	29447428	29.06250	.00465	.00016	1	215	1	5890
Pope	29447428	29.06250	.00465	.00016	1	215	1	5890
Polizeigewalt	29447428	29.06250	.00465	.00016	1	215	1	5890
PlatinumJubilee	29447428	14.09090	.00465	.00033	1	215	2	5890
pfizer	29447428	9.30000	.00465	.00050	1	215	3	5890
Pets	29447428	29.06250	.00465	.00016	1	215	1	5890
PetrolPrice	29447428	29.06250	.00465	.00016	1	215	1	5890
PetrolDieselPrice	29447428	29.06250	.00465	.00016	1	215	1	5890
PeopleHelpingPeople	29447428	29.06250	.00465	.00016	1	215	1	5890
OptimalHealth	29447428	29.06250	.00465	.00016	1	215	1	5890
O2	29447428	29.06250	.00465	.00016	1	215	1	5890
NYPD	29447428	29.06250	.00465	.00016	1	215	1	5890
NOLIES	29447428	29.06250	.00465	.00016	1	215	1	5890
NewYearsResolutions	29447428	29.06250	.00465	.00016	1	215	1	5890
NeverForgeMMMMMM	29447428	29.06250	.00465	.00016	1	215	1	5890
Motivation	29447428	29.06250	.00465	.00016	1	215	1	5890
MiriamMargolyes	29447428	29.06250	.00465	.00016	1	215	1	5890
MHRA	29447428	29.06250	.00465	.00016	1	215	1	5890
MaureenLipman	29447428	29.06250	.00465	.00016	1	215	1	5890
M20	29447428	29.06250	.00465	.00016	1	215	1	5890
LoveTheNHS	29447428	29.06250	.00465	.00016	1	215	1	5890
LongAstraZeneca	29447428	29.06250	.00465	.00016	1	215	1	5890
London	29447428	29.06250	.00465	.00016	1	215	1	5890
LiveAtTheAppollo	29447428	29.06250	.00465	.00016	1	215	1	5890
LisaShaw	29447428	29.06250	.00465	.00016	1	215	1	5890
LifeLessons	29447428	29.06250	.00465	.00016	1	215	1	5890
LasVegas	29447428	29.06250	.00465	.00016	1	215	1	5890
Kind	29447428	29.06250	.00465	.00016	1	215	1	5890
Karma	29447428	9.30000	.00465	.00050	1	215	3	5890
JunkFood	29447428	29.06250	.00465	.00016	1	215	1	5890
Joy	29447428	29.06250	.00465	.00016	1	215	1	5890
Jewish	29447428	29.06250	.00465	.00016	1	215	1	5890
Jersey	29447428	29.06250	.00465	.00016	1	215	1	5890
Jaws	29447428	29.06250	.00465	.00016	1	215	1	5890
IRLvWAL	29447428	29.06250	.00465	.00016	1	215	1	5890
HomeSweetHome	29447428	29.06250	.00465	.00016	1	215	1	5890
Hijacked	29447428	29.06250	.00465	.00016	1	215	1	5890
Herm	29447428	29.06250	.00465	.00016	1	215	1	5890
Happiness	29447428	29.06250	.00465	.00016	1	215	1	5890
HandyMan	29447428	29.06250	.00465	.00016	1	215	1	5890
Guernsey	29447428	29.06250	.00465	.00016	1	215	1	5890
GregPearson	29447428	29.06250	.00465	.00016	1	215	1	5890
graMMMMMMude	29447428	29.06250	.00465	.00016	1	215	1	5890
GoodNews	29447428	29.06250	.00465	.00016	1	215	1	5890
GoodHealth	29447428	29.06250	.00465	.00016	1	215	1	5890
GoldDust	29447428	29.06250	.00465	.00016	1	215	1	5890
ginger	29447428	29.06250	.00465	.00016	1	215	1	5890
GetWellSoon	29447428	29.06250	.00465	.00016	1	215	1	5890
Genuine	29447428	29.06250	.00465	.00016	1	215	1	5890
FullMoon	29447428	29.06250	.00465	.00016	1	215	1	5890
FuelShortage	29447428	29.06250	.00465	.00016	1	215	1	5890
Fruit	29447428	29.06250	.00465	.00016	1	215	1	5890
foodie	29447428	29.06250	.00465	.00016	1	215	1	5890
ExtinctionRebellion	29447428	14.09090	.00465	.00033	1	215	2	5890
Experience	29447428	29.06250	.00465	.00016	1	215	1	5890
Entertainment	29447428	29.06250	.00465	.00016	1	215	1	5890
EMPATHY	29447428	29.06250	.00465	.00016	1	215	1	5890
ElonMuskIsTakingOverTwitter	29447428	29.06250	.00465	.00016	1	215	1	5890
ElonMusk	29447428	5.53571	.00465	.00084	1	215	5	5890
Easter	29447428	14.09090	.00465	.00033	1	215	2	5890
DryJan	29447428	29.06250	.00465	.00016	1	215	1	5890
Dress	29447428	29.06250	.00465	.00016	1	215	1	5890
Drama	29447428	29.06250	.00465	.00016	1	215	1	5890
DrainTheDitch	29447428	29.06250	.00465	.00016	1	215	1	5890
DowningStreetParties	29447428	.72093	.00465	.00645	1	215	38	5890
downingstreetparties	29447428	29.06250	.00465	.00016	1	215	1	5890
DowningStreet	29447428	14.09090	.00465	.00033	1	215	2	5890
Donkey	29447428	29.06250	.00465	.00016	1	215	1	5890
DIY	29447428	29.06250	.00465	.00016	1	215	1	5890
Disappointed	29447428	29.06250	.00465	.00016	1	215	1	5890
DieselPrice	29447428	29.06250	.00465	.00016	1	215	1	5890
DianaRoss	29447428	29.06250	.00465	.00016	1	215	1	5890
Devon	29447428	14.09090	.00465	.00033	1	215	2	5890
Denmark	29447428	6.94029	.00465	.00067	1	215	4	5890
DeathInParadise	29447428	29.06250	.00465	.00016	1	215	1	5890
DayOfReflection	29447428	29.06250	.00465	.00016	1	215	1	5890
Danish	29447428	29.06250	.00465	.00016	1	215	1	5890
DameHelenMirren	29447428	29.06250	.00465	.00016	1	215	1	5890
Dame	29447428	29.06250	.00465	.00016	1	215	1	5890
Dads	29447428	29.06250	.00465	.00016	1	215	1	5890
Creative	29447428	29.06250	.00465	.00016	1	215	1	5890
Covid	29447428	.68483	.00465	.00679	1	215	40	5890
covid	29447428	1.09669	.00465	.00424	1	215	25	5890
COMINGSOON	29447428	29.06250	.00465	.00016	1	215	1	5890
Comedy	29447428	29.06250	.00465	.00016	1	215	1	5890
Chemicals	29447428	29.06250	.00465	.00016	1	215	1	5890
Chelsea	29447428	29.06250	.00465	.00016	1	215	1	5890
BYOB	29447428	29.06250	.00465	.00016	1	215	1	5890
BusinessEvent	29447428	29.06250	.00465	.00016	1	215	1	5890
Business	29447428	29.06250	.00465	.00016	1	215	1	5890
Bruxelles	29447428	29.06250	.00465	.00016	1	215	1	5890
Britain	29447428	14.09090	.00465	.00033	1	215	2	5890
BoycottFaroeIslands	29447428	29.06250	.00465	.00016	1	215	1	5890
BounceBackBetter	29447428	29.06250	.00465	.00016	1	215	1	5890
BlindDate	29447428	29.06250	.00465	.00016	1	215	1	5890
Bless	29447428	29.06250	.00465	.00016	1	215	1	5890
BlackmailGate	29447428	29.06250	.00465	.00016	1	215	1	5890
Blackmail	29447428	29.06250	.00465	.00016	1	215	1	5890
BlackFriday	29447428	29.06250	.00465	.00016	1	215	1	5890
BeverlyWilshire	29447428	29.06250	.00465	.00016	1	215	1	5890
Best	29447428	29.06250	.00465	.00016	1	215	1	5890
BeKindAlways	29447428	29.06250	.00465	.00016	1	215	1	5890
BeatTheChasers	29447428	29.06250	.00465	.00016	1	215	1	5890
BeachBody	29447428	29.06250	.00465	.00016	1	215	1	5890
BBCQT	29447428	14.09090	.00465	.00033	1	215	2	5890
BBCFour	29447428	29.06250	.00465	.00016	1	215	1	5890
BarryCryer	29447428	29.06250	.00465	.00016	1	215	1	5890
Bacon	29447428	29.06250	.00465	.00016	1	215	1	5890
Backwards	29447428	29.06250	.00465	.00016	1	215	1	5890
astronomy	29447428	29.06250	.00465	.00016	1	215	1	5890
astrology	29447428	29.06250	.00465	.00016	1	215	1	5890
Alderney	29447428	29.06250	.00465	.00016	1	215	1	5890
AfterLife3	29447428	29.06250	.00465	.00016	1	215	1	5890
AfterLife	29447428	29.06250	.00465	.00016	1	215	1	5890
1922Committee	29447428	14.09090	.00465	.00033	1	215	2	5890
FollowBackFriday	29459695	10.09761	1.50000	.14855	6	4	875	5890
FBPE	29459695	10.00600	1.50000	.14991	6	4	883	5890
KillTheBill	29459695	757.57575	.25000	.00033	1	4	2	5890
FBPPR	29459695	44.64285	.25000	.00560	1	4	33	5890
ClimateCrisis	2962813893	44.31017	.71428	.01612	5	7	95	5890
SaveChocolateMilk	2962813893	865.78787	.28571	.00033	2	7	2	5890
Science	2962813893	76.80107	.14285	.00186	1	7	11	5890
PartyOfLies	2962813893	84.52662	.14285	.00169	1	7	10	5890
NY21	2962813893	892.81250	.14285	.00016	1	7	1	5890
ExtinctionCaucus	2962813893	892.81250	.14285	.00016	1	7	1	5890
AbolishPolice	2962813893	213.20895	.14285	.00067	1	7	4	5890
ClimateCrisis	2975091705	62.03473	1.00000	.01612	3	3	95	5890
JodyHiceIsALiar	2975091705	2083.31250	.33333	.00016	1	3	1	5890
ClimateEmergency	2975091705	81.89926	.33333	.00407	1	3	24	5890
greenhamcommon	2987245137	1515.15151	.50000	.00033	2	4	2	5890
sloboda	2987245137	1562.50000	.25000	.00016	1	4	1	5890
KAFKA	2987245137	1562.50000	.25000	.00016	1	4	1	5890
fivegee	2987245137	1562.50000	.25000	.00016	1	4	1	5890
FillUpFriday	300236092	591.71597	1.00000	.00169	3	3	10	5890
PetrolHead	300236092	2083.31250	.33333	.00016	1	3	1	5890
filllupfriday	300236092	2083.31250	.33333	.00016	1	3	1	5890
PutinHitler	306832085	6.83340	.50000	.07317	6	12	431	5890
StopPutinNOW	306832085	9.00648	.33333	.03701	4	12	218	5890
StandWithUkraine	306832085	5.11320	.33333	.06519	4	12	384	5890
RussiaSanctions	306832085	9.21819	.33333	.03616	4	12	213	5890
BoycottRussia	306832085	9.44010	.33333	.03531	4	12	208	5890
PutinWarCriminal	306832085	5.03504	.16666	.03310	2	12	195	5890
Genocide	306832085	8.39174	.16666	.01986	2	12	117	5890
You	306832085	252.51515	.08333	.00033	1	12	2	5890
Yemen	306832085	16.37131	.08333	.00509	1	12	30	5890
Mariupol	306832085	8.18565	.08333	.01018	1	12	60	5890
Idlib	306832085	23.40730	.08333	.00356	1	12	21	5890
Gaza	306832085	18.89569	.08333	.00441	1	12	26	5890
pandemic	307755781	134.40860	.25000	.00186	1	4	11	5890
lockdowns	307755781	757.57575	.25000	.00033	1	4	2	5890
FedICAC	307755781	500.00000	.25000	.00050	1	4	3	5890
auspol	307755781	8.51208	.25000	.02937	1	4	173	5890
LucyMcBride	30844417	1041.62500	.16666	.00016	1	6	1	5890
LongCovid	30844417	4.04024	.16666	.04125	1	6	243	5890
DontLookUp	30844417	165.00990	.16666	.00101	1	6	6	5890
COVID19	30844417	2.23614	.16666	.07453	1	6	439	5890
Covid19	30844417	46.81460	.16666	.00356	1	6	21	5890
ableism	30844417	1041.62500	.16666	.00016	1	6	1	5890
OTD	31194003	995.01492	.66666	.00067	2	3	4	5890
ICYMI	31194003	2020.18181	.66666	.00033	2	3	2	5890
0TD	31194003	2083.31250	.33333	.00016	1	3	1	5890
ToryRussianMoney	3131144855	500.00000	.25000	.00050	2	8	3	5890
JohnsonTheLiar	3131144855	781.25000	.12500	.00016	1	8	1	5890
JohnsonTheCorruptPM	3131144855	250.00000	.12500	.00050	1	8	3	5890
JohnsonOut9	3131144855	378.78787	.12500	.00033	1	8	2	5890
CorruptToriesOut	3131144855	781.25000	.12500	.00016	1	8	1	5890
BrexitShambles	3131144855	378.78787	.12500	.00033	1	8	2	5890
BrexitDisaster	3131144855	781.25000	.12500	.00016	1	8	1	5890
BorisTheLiar	3131144855	250.00000	.12500	.00050	1	8	3	5890
NewsCorpse	3140730672	268.81720	.50000	.00186	3	6	11	5890
spud	3140730672	1041.62500	.16666	.00016	1	6	1	5890
ScottytheFailure	3140730672	44.68096	.16666	.00373	1	6	22	5890
CurryBoy	3140730672	505.03030	.16666	.00033	1	6	2	5890
CovidDeaths	3140730672	505.03030	.16666	.00033	1	6	2	5890
auspol	3140730672	5.67449	.16666	.02937	1	6	173	5890
Apartheid	315779591	21.98768	.25000	.01137	2	8	67	5890
Pesach	315779591	250.00000	.12500	.00050	1	8	3	5890
occupation	315779591	148.80952	.12500	.00084	1	8	5	5890
HumanRights	315779591	23.02025	.12500	.00543	1	8	32	5890
Gaza	315779591	28.34467	.12500	.00441	1	8	26	5890
EndIsraeliApartheid	315779591	15.68381	.12500	.00797	1	8	47	5890
ChagPurimSameach	315779591	378.78787	.12500	.00033	1	8	2	5890
BDS	315779591	18.40942	.12500	.00679	1	8	40	5890
ScottyThePathologicalLiar	3246790436	54.59950	.22222	.00407	2	9	24	5890
MorrisonFail	3246790436	331.67164	.22222	.00067	2	9	4	5890
typhoidmorrison	3246790436	694.43750	.11111	.00016	1	9	1	5890
ScottytheFailure	3246790436	29.78820	.11111	.00373	1	9	22	5890
LeMMMMMMRip	3246790436	73.09868	.11111	.00152	1	9	9	5890
FreeTheRefugees	3246790436	336.69696	.11111	.00033	1	9	2	5890
FreeThemAll	3246790436	336.69696	.11111	.00033	1	9	2	5890
Domicron	3246790436	110.00990	.11111	.00101	1	9	6	5890
auspol	3246790436	3.78311	.11111	.02937	1	9	173	5890
FreeBrittneyGriner	324703658	738.91625	1.50000	.00203	6	4	12	5890
RIP	324703658	373.13432	.25000	.00067	1	4	4	5890
LouieAnderson	324703658	1562.50000	.25000	.00016	1	4	1	5890
EddieMurphy	324703658	1562.50000	.25000	.00016	1	4	1	5890
Ottawa	3249260534	38.00836	1.00000	.02631	2	2	155	5890
canpoli	3249260534	75.52870	.50000	.00662	1	2	39	5890
PrinceAndrew	32871086	444.44000	.22222	.00050	2	9	3	5890
RIPSirSidneyPoitier	32871086	694.43750	.11111	.00016	1	9	1	5890
RIPSidneyPoitier	32871086	694.43750	.11111	.00016	1	9	1	5890
MTG	32871086	222.22000	.11111	.00050	1	9	3	5890
honorourrealheroes	32871086	694.43750	.11111	.00016	1	9	1	5890
FreeShipment	32871086	694.43750	.11111	.00016	1	9	1	5890
FireDeJoyNow	32871086	694.43750	.11111	.00016	1	9	1	5890
Boebert	32871086	694.43750	.11111	.00016	1	9	1	5890
BidenDelivers	32871086	694.43750	.11111	.00016	1	9	1	5890
ScottyFromEugenics	3288075858	70.32067	.16666	.00237	1	6	14	5890
paulkeating	3288075858	1041.62500	.16666	.00016	1	6	1	5890
MSM	3288075858	89.60215	.16666	.00186	1	6	11	5890
Mon4Kooyong	3288075858	333.32000	.16666	.00050	1	6	3	5890
Australia	3288075858	109.64473	.16666	.00152	1	6	9	5890
auspol	3288075858	5.67449	.16666	.02937	1	6	173	5890
RRRRRRad	3300678755	180.87751	1.16666	.00645	7	6	38	5890
Genocide	3300678755	41.96022	.83333	.01986	5	6	117	5890
Torture	3300678755	219.29605	.33333	.00152	2	6	9	5890
Putin	3300678755	15.96408	.33333	.02088	2	6	123	5890
Syria	3300678755	51.75776	.16666	.00322	1	6	19	5890
HumanRights	3300678755	30.69244	.16666	.00543	1	6	32	5890
IHaveAPreexistingCondition	3303457302	1500.00000	.75000	.00050	3	4	3	5890
MultipleSclerosis	3303457302	757.57575	.25000	.00033	1	4	2	5890
MaskUp	3303457302	21.66377	.25000	.01154	1	4	68	5890
Immunosuppressed	3303457302	1562.50000	.25000	.00016	1	4	1	5890
DeleteSpotify	3348628540	847.45762	1.00000	.00118	2	2	7	5890
LongCovid	3348628540	12.12121	.50000	.04125	1	2	243	5890
Ukraine	3383159573	3.21861	.16666	.05178	1	6	305	5890
ToriesOutNow	3383159573	505.03030	.16666	.00033	1	6	2	5890
strike	3383159573	1041.62500	.16666	.00016	1	6	1	5890
lockdown	3383159573	248.74626	.16666	.00067	1	6	4	5890
DowningStreetParties	3383159573	25.83875	.16666	.00645	1	6	38	5890
Brexit	3383159573	39.30660	.16666	.00424	1	6	25	5890
auspol	34116377	7.85699	.23076	.02937	3	13	173	5890
ausvotes	34116377	39.44615	.15384	.00390	2	13	23	5890
ScottyTheLiar	34116377	65.18644	.07692	.00118	1	13	7	5890
ScottyTheliar	34116377	480.75000	.07692	.00016	1	13	1	5890
ScottyTheHypocrite	34116377	480.75000	.07692	.00016	1	13	1	5890
ScottyMustGo	34116377	233.09090	.07692	.00033	1	13	2	5890
ScottyDoesntGiveARats	34116377	114.80597	.07692	.00067	1	13	4	5890
ScottyDoesNothing	34116377	26.70833	.07692	.00288	1	13	17	5890
scomoectomy	34116377	480.75000	.07692	.00016	1	13	1	5890
IDontThinkIKnow	34116377	233.09090	.07692	.00033	1	13	2	5890
FranceElections2022	34116377	480.75000	.07692	.00016	1	13	1	5890
FauxMo	34116377	480.75000	.07692	.00016	1	13	1	5890
AustraliRRRRRRhame	34116377	480.75000	.07692	.00016	1	13	1	5890
Ukraine	34247411	5.51776	.28571	.05178	2	7	305	5890
Brexit	34247411	67.38443	.28571	.00424	2	7	25	5890
BorisJohnson	34247411	169.05917	.28571	.00169	2	7	10	5890
RussiaReport	34247411	213.20895	.14285	.00067	1	7	4	5890
PMQs	34247411	49.60069	.14285	.00288	1	7	17	5890
Partygate	34247411	52.71217	.14285	.00271	1	7	16	5890
DowningStreetParties	34247411	22.14728	.14285	.00645	1	7	38	5890
BetoForTexas	342863309	328.94736	.50000	.00152	2	4	9	5890
HD108	342863309	1562.50000	.25000	.00016	1	4	1	5890
BetoForGovernor	342863309	185.18518	.25000	.00135	1	4	8	5890
AbbottInflation	342863309	297.61904	.25000	.00084	1	4	5	5890
RussianSanctions	343713611	995.01492	.66666	.00067	2	3	4	5890
Putin	343713611	31.92816	.66666	.02088	2	3	123	5890
IvankaTrump	343713611	2020.18181	.66666	.00033	2	3	2	5890
auspol	3453306553	5.74293	.16867	.02937	28	166	173	5890
ScottytheFailure	3453306553	27.45308	.10240	.00373	17	166	22	5890
ScottyTheCompletePsycho	3453306553	27.64918	.08433	.00305	14	166	18	5890
ScottyThePathologicalLiar	3453306553	16.28009	.06626	.00407	11	166	24	5890
ScottyDoesNothing	3453306553	23.00694	.06626	.00288	11	166	17	5890
